,id,ph_gender,car_model,replace_value,area_code,accident_type,days_to_expiry,fraud_prob,fraudulent,time
3234,27054,1,C,1580,E,D,127,0.55,0,2020-10-30 20:02:48
3235,27053,0,C,4446,J,D,273,0.56,0,2020-10-30 20:02:48
3236,27052,1,A,2916,I,T,208,0.68,0,2020-10-30 20:02:48
3237,27051,0,D,3927,F,D,142,0.55,0,2020-10-30 20:02:48
3238,27050,1,E,2610,A,D,294,0.65,0,2020-10-30 20:02:48
3239,27049,0,C,1533,I,F,7,0.73,1,2020-10-30 20:02:48
3240,27048,0,E,2363,C,D,269,0.65,0,2020-10-30 20:02:48
3241,27047,0,B,2667,H,D,164,0.59,0,2020-10-30 20:02:48
3242,27046,0,D,3935,J,T,185,0.69,0,2020-10-30 20:02:48
3243,27045,0,E,4149,F,T,265,0.78,1,2020-10-30 20:02:48
3244,27044,1,A,3645,D,T,285,0.68,0,2020-10-30 20:02:48
3245,27043,0,B,3953,H,T,262,0.72,1,2020-10-30 20:02:48
3246,27042,1,E,3964,C,F,310,0.75,1,2020-10-30 20:02:48
3247,27041,1,E,1928,C,D,77,0.73,1,2020-10-30 20:02:48
3248,27040,0,A,4461,I,F,104,0.65,0,2020-10-30 20:02:48
3249,27039,0,C,2048,I,D,102,0.55,0,2020-10-30 20:02:48
3250,27038,0,D,3655,D,D,288,0.55,0,2020-10-30 20:02:48
3251,27037,0,B,2482,I,T,15,0.76,1,2020-10-30 20:02:48
3252,27036,1,C,3603,C,D,10,0.63,0,2020-10-30 20:02:48
3253,27035,0,B,1578,G,T,246,0.68,0,2020-10-30 20:02:48
3254,27034,1,C,3139,G,F,79,0.73,1,2020-10-30 20:02:48
3255,27033,1,C,3031,D,T,295,0.68,0,2020-10-30 20:02:48
3256,27032,0,B,2268,F,F,17,0.73,1,2020-10-30 20:02:48
3257,27031,1,B,1890,I,T,173,0.68,0,2020-10-30 20:02:48
3258,27030,1,A,1137,G,D,75,0.63,0,2020-10-30 20:02:48
3259,27029,1,E,2430,J,F,144,0.76,1,2020-10-30 20:02:48
3260,27028,0,A,4735,H,F,314,0.69,0,2020-10-30 20:02:48
3261,27027,1,C,2682,J,T,245,0.69,0,2020-10-30 20:02:48
3262,27026,0,C,4653,C,T,313,0.68,0,2020-10-30 20:02:48
3263,27025,0,A,2761,E,D,152,0.55,0,2020-10-30 20:02:48
3264,27024,0,B,3529,I,D,230,0.55,0,2020-10-30 20:02:48
3265,27023,0,B,4212,D,T,145,0.68,0,2020-10-30 20:02:48
3266,27022,1,D,3354,D,T,246,0.68,0,2020-10-30 20:02:48
3267,27021,1,B,2612,F,F,251,0.65,0,2020-10-30 20:02:48
3268,27020,1,E,4993,A,D,306,0.65,0,2020-10-30 20:02:48
3269,27019,0,B,4182,C,F,203,0.65,0,2020-10-30 20:02:48
3270,27018,1,D,1223,H,D,229,0.59,0,2020-10-30 20:02:48
3271,27017,0,C,2055,D,F,308,0.65,0,2020-10-30 20:02:48
3272,27016,1,C,1227,H,D,62,0.67,0,2020-10-30 20:02:48
3273,27015,0,B,4375,D,T,353,0.68,0,2020-10-30 20:02:48
3274,27014,1,B,4962,D,F,103,0.65,0,2020-10-30 20:02:48
3275,27013,0,E,2097,H,T,57,0.9,1,2020-10-30 20:02:48
3276,27012,0,B,2665,F,D,52,0.63,0,2020-10-30 20:02:48
3277,27011,0,A,4863,I,D,286,0.55,0,2020-10-30 20:02:48
3278,27010,0,B,2951,F,T,151,0.68,0,2020-10-30 20:02:48
3279,27009,0,D,3591,G,F,8,0.73,1,2020-10-30 20:02:48
3280,27008,1,C,3268,F,F,228,0.65,0,2020-10-30 20:02:48
3281,27007,0,E,1516,F,T,262,0.78,1,2020-10-30 20:02:48
3282,27006,0,B,4862,H,D,326,0.59,0,2020-10-30 20:02:48
3283,27005,0,A,1906,D,D,217,0.55,0,2020-10-30 20:02:48
3284,27004,1,C,1873,C,T,271,0.68,0,2020-10-30 20:02:48
3285,27003,1,C,1093,G,D,276,0.55,0,2020-10-30 20:02:48
3286,27002,1,D,4118,C,T,299,0.68,0,2020-10-30 20:02:48
3287,27001,1,C,2472,G,T,73,0.76,1,2020-10-30 20:02:48
3288,27000,0,B,3519,F,F,214,0.65,0,2020-10-30 20:02:48
3289,26999,0,A,2395,I,T,233,0.68,0,2020-10-30 20:02:48
3290,26998,0,A,2836,F,F,186,0.65,0,2020-10-30 20:02:48
3291,26997,0,D,3253,E,F,12,0.73,1,2020-10-30 20:02:48
3292,26996,0,E,3212,J,T,337,0.79,1,2020-10-30 20:02:48
3293,26995,0,A,4128,F,T,260,0.68,0,2020-10-30 20:02:48
3294,26994,1,D,3052,G,F,8,0.73,1,2020-10-30 20:02:48
3295,26993,1,D,3323,G,D,342,0.55,0,2020-10-30 20:02:48
3296,26992,1,D,2983,C,F,136,0.65,0,2020-10-30 20:02:48
3297,26991,1,C,4916,G,F,190,0.65,0,2020-10-30 20:02:48
3298,26990,1,B,1200,E,D,166,0.55,0,2020-10-30 20:02:48
3299,26989,1,E,3269,C,T,34,0.86,1,2020-10-30 20:02:48
3300,26988,1,A,2000,A,D,65,0.63,0,2020-10-30 20:02:48
3301,26987,0,C,4635,D,F,344,0.65,0,2020-10-30 20:02:48
3302,26986,1,A,1330,A,F,300,0.65,0,2020-10-30 20:02:48
3303,26985,1,C,4217,J,F,112,0.66,0,2020-10-30 20:02:48
3304,26984,0,E,4586,I,T,199,0.78,1,2020-10-30 20:02:48
3305,26983,1,C,3548,G,F,186,0.65,0,2020-10-30 20:02:48
3306,26982,0,B,4851,E,F,317,0.65,0,2020-10-30 20:02:48
3307,26981,0,E,1220,D,D,114,0.65,0,2020-10-30 20:02:48
3308,26980,1,A,1688,B,D,143,0.55,0,2020-10-30 20:02:48
3309,26979,1,D,2524,F,D,361,0.55,0,2020-10-30 20:02:48
3310,26978,1,E,2535,H,T,265,0.82,1,2020-10-30 20:02:48
3311,26977,1,C,4986,D,F,165,0.65,0,2020-10-30 20:02:48
3312,26976,1,B,4173,A,F,294,0.65,0,2020-10-30 20:02:48
3313,26975,0,C,3072,B,T,125,0.68,0,2020-10-30 20:02:48
3314,26974,0,D,4509,E,T,230,0.68,0,2020-10-30 20:02:48
3315,26973,0,A,2897,H,F,241,0.69,0,2020-10-30 20:02:48
3316,26972,1,B,4085,H,D,173,0.59,0,2020-10-30 20:02:48
3317,26971,1,C,3494,E,D,3,0.63,0,2020-10-30 20:02:48
3318,26970,0,C,3553,A,T,283,0.68,0,2020-10-30 20:02:48
3319,26969,0,C,2721,I,T,313,0.68,0,2020-10-30 20:02:48
3320,26968,1,C,2102,G,F,108,0.65,0,2020-10-30 20:02:48
3321,26967,1,A,1270,F,T,31,0.76,1,2020-10-30 20:02:48
3322,26966,0,A,4801,B,F,197,0.65,0,2020-10-30 20:02:48
3323,26965,0,A,4747,D,D,4,0.63,0,2020-10-30 20:02:48
3324,26964,1,A,1610,J,F,107,0.66,0,2020-10-30 20:02:48
3325,26963,1,C,1080,F,D,56,0.63,0,2020-10-30 20:02:48
3326,26962,0,A,4894,B,T,364,0.68,0,2020-10-30 20:02:48
3327,26961,0,B,1358,J,F,48,0.74,1,2020-10-30 20:02:48
3328,26960,1,D,4983,F,F,302,0.65,0,2020-10-30 20:02:48
3329,26959,1,A,1472,B,F,54,0.73,1,2020-10-30 20:02:48
3330,26958,1,D,4199,I,F,268,0.65,0,2020-10-30 20:02:48
3331,26957,0,C,2081,B,T,167,0.68,0,2020-10-30 20:02:48
3332,26956,1,C,4819,H,D,339,0.59,0,2020-10-30 20:02:48
3333,26955,0,E,4135,D,T,2,0.86,1,2020-10-30 20:02:48
3334,26954,0,C,3713,F,T,166,0.68,0,2020-10-30 20:02:48
3335,26953,1,C,3696,E,F,25,0.73,1,2020-10-30 20:02:48
3336,26952,1,E,4687,H,F,270,0.79,1,2020-10-30 20:02:48
3337,26951,1,C,1652,I,D,26,0.63,0,2020-10-30 20:02:48
3338,26950,0,C,3651,C,D,54,0.63,0,2020-10-30 20:02:48
3339,26949,1,A,3306,A,F,288,0.65,0,2020-10-30 20:02:48
3340,26948,0,E,2373,H,D,129,0.69,0,2020-10-30 20:02:48
3341,26947,1,A,1512,B,F,10,0.73,1,2020-10-30 20:02:48
3342,26946,0,B,2797,F,F,154,0.65,0,2020-10-30 20:02:48
3343,26945,0,B,2431,F,D,275,0.55,0,2020-10-30 20:02:48
3344,26944,1,B,3713,B,D,158,0.55,0,2020-10-30 20:02:48
3345,26943,0,C,2696,J,T,157,0.69,0,2020-10-30 20:02:48
3346,26942,1,E,1200,A,D,130,0.65,0,2020-10-30 20:02:48
3347,26941,1,D,2137,J,D,311,0.56,0,2020-10-30 20:02:48
3348,26940,0,C,2517,J,F,82,0.74,1,2020-10-30 20:02:48
3349,26939,1,B,2279,C,T,275,0.68,0,2020-10-30 20:02:48
3350,26938,0,B,1211,C,D,120,0.55,0,2020-10-30 20:02:48
3351,26937,0,B,3670,H,T,282,0.72,1,2020-10-30 20:02:48
3352,26936,0,C,3935,J,D,352,0.56,0,2020-10-30 20:02:48
3353,26935,1,E,4556,G,D,146,0.65,0,2020-10-30 20:02:48
3354,26934,1,C,3012,F,T,219,0.68,0,2020-10-30 20:02:48
3355,26933,1,A,4480,G,T,167,0.68,0,2020-10-30 20:02:48
3356,26932,0,C,4848,H,D,120,0.59,0,2020-10-30 20:02:48
3357,26931,0,A,4089,F,F,78,0.73,1,2020-10-30 20:02:48
3358,26930,1,B,4233,F,D,11,0.63,0,2020-10-30 20:02:48
3359,26929,1,D,4370,I,D,145,0.55,0,2020-10-30 20:02:48
3360,26928,1,E,2143,A,D,118,0.65,0,2020-10-30 20:02:48
3361,26927,0,B,4046,H,T,173,0.72,1,2020-10-30 20:02:48
3362,26926,0,A,3535,F,F,334,0.65,0,2020-10-30 20:02:48
3363,26925,1,D,1564,I,D,290,0.55,0,2020-10-30 20:02:48
3364,26924,1,A,3920,A,F,222,0.65,0,2020-10-30 20:02:48
3365,26923,1,C,2382,C,D,2,0.63,0,2020-10-30 20:02:48
3366,26922,0,C,2737,A,D,300,0.55,0,2020-10-30 20:02:48
3367,26921,1,B,4742,D,F,10,0.73,1,2020-10-30 20:02:48
3368,26920,0,D,1082,A,T,129,0.68,0,2020-10-30 20:02:48
3369,26919,1,B,4216,I,D,70,0.63,0,2020-10-30 20:02:48
3370,26918,1,E,2509,B,T,12,0.86,1,2020-10-30 20:02:48
3371,26917,0,A,2262,C,F,50,0.73,1,2020-10-30 20:02:48
3372,26916,0,C,3372,A,D,226,0.55,0,2020-10-30 20:02:48
3373,26915,1,E,4810,C,F,141,0.75,1,2020-10-30 20:02:48
3374,26914,0,A,4636,A,F,318,0.65,0,2020-10-30 20:02:48
3375,26913,1,A,1579,A,T,112,0.68,0,2020-10-30 20:02:48
3376,26912,1,A,4460,H,D,265,0.59,0,2020-10-30 20:02:48
3377,26911,0,C,2482,B,F,17,0.73,1,2020-10-30 20:02:48
3378,26910,1,D,1901,E,D,198,0.55,0,2020-10-30 20:02:48
3379,26909,1,E,1381,C,T,349,0.78,1,2020-10-30 20:02:48
3380,26908,0,E,1420,C,F,135,0.75,1,2020-10-30 20:02:48
3381,26907,0,A,4954,D,F,258,0.65,0,2020-10-30 20:02:48
3382,26906,0,C,2290,H,F,142,0.69,0,2020-10-30 20:02:48
3383,26905,0,E,4843,G,F,84,0.83,1,2020-10-30 20:02:48
3384,26904,0,E,1731,J,F,325,0.76,1,2020-10-30 20:02:48
3385,26903,0,C,3128,C,T,278,0.68,0,2020-10-30 20:02:48
3386,26902,0,C,1441,E,F,92,0.73,1,2020-10-30 20:02:48
3387,26901,1,A,2709,B,T,184,0.68,0,2020-10-30 20:02:48
3388,26900,0,B,2024,F,T,273,0.68,0,2020-10-30 20:02:48
3389,26899,0,C,2790,E,D,348,0.55,0,2020-10-30 20:02:48
3390,26898,0,C,1836,J,D,111,0.56,0,2020-10-30 20:02:48
3391,26897,1,B,1328,H,F,236,0.69,0,2020-10-30 20:02:48
3392,26896,0,E,3696,J,T,128,0.79,1,2020-10-30 20:02:48
3393,26895,0,E,3240,F,D,299,0.65,0,2020-10-30 20:02:48
3394,26894,0,E,1788,E,T,318,0.78,1,2020-10-30 20:02:48
3395,26893,1,C,3937,C,F,133,0.65,0,2020-10-30 20:02:48
3396,26892,0,D,3025,D,T,145,0.68,0,2020-10-30 20:02:48
3397,26891,1,D,4542,D,F,85,0.73,1,2020-10-30 20:02:48
3398,26890,1,C,4987,J,D,197,0.56,0,2020-10-30 20:02:48
3399,26889,0,A,1343,B,F,14,0.73,1,2020-10-30 20:02:48
3400,26888,0,E,1712,B,D,134,0.65,0,2020-10-30 20:02:48
3401,26887,1,A,2435,F,D,36,0.63,0,2020-10-30 20:02:48
3402,26886,0,A,4520,G,D,71,0.63,0,2020-10-30 20:02:48
3403,26885,1,C,3956,H,T,255,0.72,1,2020-10-30 20:02:48
3404,26884,1,A,4833,E,T,305,0.68,0,2020-10-30 20:02:48
3405,26883,0,A,3506,J,T,85,0.77,1,2020-10-30 20:02:48
3406,26882,0,D,1049,F,D,310,0.55,0,2020-10-30 20:02:48
3407,26881,0,D,3740,B,F,39,0.73,1,2020-10-30 20:02:48
3408,26880,0,B,3302,F,T,171,0.68,0,2020-10-30 20:02:48
3409,26879,1,E,3880,D,D,205,0.65,0,2020-10-30 20:02:48
3410,26878,1,C,3255,F,D,339,0.55,0,2020-10-30 20:02:48
3411,26877,1,B,1505,E,D,91,0.63,0,2020-10-30 20:02:48
3412,26876,1,B,3153,F,D,172,0.55,0,2020-10-30 20:02:48
3413,26875,0,E,1084,F,F,209,0.75,1,2020-10-30 20:02:48
3414,26874,1,E,1309,G,T,10,0.86,1,2020-10-30 20:02:48
3415,26873,0,C,4488,G,T,225,0.68,0,2020-10-30 20:02:48
3416,26872,0,A,2765,C,D,316,0.55,0,2020-10-30 20:02:48
3417,26871,0,B,1847,C,F,278,0.65,0,2020-10-30 20:02:48
3418,26870,0,E,2708,G,D,186,0.65,0,2020-10-30 20:02:48
3419,26869,1,D,4410,I,D,257,0.55,0,2020-10-30 20:02:48
3420,26868,0,C,3125,J,D,127,0.56,0,2020-10-30 20:02:48
3421,26867,0,E,1703,B,D,154,0.65,0,2020-10-30 20:02:48
3422,26866,0,D,4052,H,T,167,0.72,1,2020-10-30 20:02:48
3423,26865,1,B,1062,E,T,66,0.76,1,2020-10-30 20:02:48
3424,26864,0,B,1233,B,T,123,0.68,0,2020-10-30 20:02:48
3425,26863,1,C,1466,J,T,49,0.77,1,2020-10-30 20:02:48
3426,26862,1,D,1886,G,F,27,0.73,1,2020-10-30 20:02:48
3427,26861,1,A,4671,J,D,213,0.56,0,2020-10-30 20:02:48
3428,26860,1,E,3344,G,D,112,0.65,0,2020-10-30 20:02:48
3429,26859,0,B,4147,G,F,322,0.65,0,2020-10-30 20:02:48
3430,26858,0,B,2070,J,T,113,0.69,0,2020-10-30 20:02:48
3431,26857,0,D,1817,J,D,305,0.56,0,2020-10-30 20:02:48
3432,26856,0,E,3215,I,F,84,0.83,1,2020-10-30 20:02:48
3433,26855,1,E,4038,F,T,181,0.78,1,2020-10-30 20:02:48
3434,26854,0,C,1374,I,F,349,0.65,0,2020-10-30 20:02:48
3435,26853,0,C,1953,A,T,58,0.76,1,2020-10-30 20:02:48
3436,26852,1,C,2263,H,T,310,0.72,1,2020-10-30 20:02:48
3437,26851,0,B,3946,C,D,289,0.55,0,2020-10-30 20:02:48
3438,26850,1,D,2953,A,D,107,0.55,0,2020-10-30 20:02:48
3439,26849,0,E,1258,G,T,116,0.78,1,2020-10-30 20:02:48
3440,26848,0,D,3621,J,T,300,0.69,0,2020-10-30 20:02:48
3441,26847,1,B,3219,A,F,257,0.65,0,2020-10-30 20:02:48
3442,26846,0,D,1314,D,D,7,0.63,0,2020-10-30 20:02:48
3443,26845,1,C,2904,C,T,349,0.68,0,2020-10-30 20:02:48
3444,26844,0,D,4028,G,F,358,0.65,0,2020-10-30 20:02:48
3445,26843,0,B,1507,F,F,145,0.65,0,2020-10-30 20:02:48
3446,26842,1,A,4146,I,T,107,0.68,0,2020-10-30 20:02:48
3447,26841,0,C,3996,E,D,281,0.55,0,2020-10-30 20:02:48
3448,26840,1,B,3538,H,D,78,0.67,0,2020-10-30 20:02:48
3449,26839,1,C,1768,I,F,223,0.65,0,2020-10-30 20:02:48
3450,26838,0,A,2031,I,T,77,0.76,1,2020-10-30 20:02:48
3451,26837,1,A,3428,C,T,92,0.76,1,2020-10-30 20:02:48
3452,26836,0,C,2490,I,D,217,0.55,0,2020-10-30 20:02:48
3453,26835,1,A,1266,F,D,197,0.55,0,2020-10-30 20:02:48
3454,26834,1,E,3873,A,T,316,0.78,1,2020-10-30 20:02:48
3455,26833,0,E,4599,F,D,141,0.65,0,2020-10-30 20:02:48
3456,26832,0,B,4445,D,D,319,0.55,0,2020-10-30 20:02:48
3457,26831,0,C,1947,A,T,193,0.68,0,2020-10-30 20:02:48
3458,26830,1,C,4394,D,F,155,0.65,0,2020-10-30 20:02:48
3459,26829,0,E,4804,J,T,134,0.79,1,2020-10-30 20:02:48
3460,26828,1,E,1687,C,D,364,0.65,0,2020-10-30 20:02:48
3461,26827,0,B,1545,J,T,68,0.77,1,2020-10-30 20:02:48
3462,26826,1,D,3682,F,D,141,0.55,0,2020-10-30 20:02:48
3463,26825,0,A,4630,D,F,224,0.65,0,2020-10-30 20:02:48
3464,26824,1,D,4546,B,F,317,0.65,0,2020-10-30 20:02:48
3465,26823,0,A,1904,B,D,328,0.55,0,2020-10-30 20:02:48
3466,26822,0,E,3147,G,D,300,0.65,0,2020-10-30 20:02:48
3467,26821,0,C,2339,J,F,101,0.66,0,2020-10-30 20:02:48
3468,26820,1,C,4242,A,F,357,0.65,0,2020-10-30 20:02:48
3469,26819,1,D,2376,F,T,52,0.76,1,2020-10-30 20:02:48
3470,26818,0,D,3662,I,T,233,0.68,0,2020-10-30 20:02:48
3471,26817,0,D,4751,I,D,64,0.63,0,2020-10-30 20:02:48
3472,26816,0,E,4728,D,F,32,0.83,1,2020-10-30 20:02:48
3473,26815,1,A,2007,I,F,61,0.73,1,2020-10-30 20:02:48
3474,26814,1,E,2092,H,D,34,0.77,1,2020-10-30 20:02:48
3475,26813,1,D,1031,H,D,155,0.59,0,2020-10-30 20:02:48
3476,26812,1,A,4223,E,F,221,0.65,0,2020-10-30 20:02:48
3477,26811,1,C,3825,F,T,277,0.68,0,2020-10-30 20:02:48
3478,26810,1,C,4484,I,D,122,0.55,0,2020-10-30 20:02:48
3479,26809,0,E,4662,G,T,345,0.78,1,2020-10-30 20:02:48
3480,26808,1,B,1024,H,T,172,0.72,1,2020-10-30 20:02:48
3481,26807,0,C,1851,D,F,225,0.65,0,2020-10-30 20:02:48
3482,26806,0,B,4771,B,D,219,0.55,0,2020-10-30 20:02:48
3483,26805,0,B,3785,I,T,239,0.68,0,2020-10-30 20:02:48
3484,26804,0,B,1710,H,T,179,0.72,1,2020-10-30 20:02:48
3485,26803,1,A,2917,B,D,76,0.63,0,2020-10-30 20:02:48
3486,26802,0,B,4471,A,D,93,0.63,0,2020-10-30 20:02:48
3487,26801,0,C,2019,B,D,225,0.55,0,2020-10-30 20:02:48
3488,26800,0,E,2334,J,T,154,0.79,1,2020-10-30 20:02:48
3489,26799,1,E,3283,D,D,355,0.65,0,2020-10-30 20:02:48
3490,26798,0,C,1843,G,T,340,0.68,0,2020-10-30 20:02:48
3491,26797,0,C,3531,I,D,123,0.55,0,2020-10-30 20:02:48
3492,26796,1,D,1014,D,F,175,0.65,0,2020-10-30 20:02:48
3493,26795,0,E,4533,H,D,257,0.69,0,2020-10-30 20:02:48
3494,26794,1,D,4471,C,T,162,0.68,0,2020-10-30 20:02:48
3495,26793,0,E,1203,I,T,361,0.78,1,2020-10-30 20:02:48
3496,26792,1,C,2639,C,D,130,0.55,0,2020-10-30 20:02:48
3497,26791,1,D,1835,I,F,98,0.73,1,2020-10-30 20:02:48
3498,26790,0,D,3198,D,T,114,0.68,0,2020-10-30 20:02:48
3499,26789,1,A,3361,F,F,185,0.65,0,2020-10-30 20:02:48
3500,26788,1,B,4001,J,F,140,0.66,0,2020-10-30 20:02:48
3501,26787,0,B,3536,F,T,124,0.68,0,2020-10-30 20:02:48
3502,26786,1,A,2254,G,T,345,0.68,0,2020-10-30 20:02:48
3503,26785,1,C,3380,B,D,187,0.55,0,2020-10-30 20:02:48
3504,26784,0,A,2159,B,D,30,0.63,0,2020-10-30 20:02:48
3505,26783,0,A,3494,F,F,7,0.73,1,2020-10-30 20:02:48
3506,26782,0,A,1332,J,D,330,0.56,0,2020-10-30 20:02:48
3507,26781,0,D,4001,F,F,288,0.65,0,2020-10-30 20:02:48
3508,26780,0,B,1432,G,F,180,0.65,0,2020-10-30 20:02:48
3509,26779,1,D,1963,E,D,26,0.63,0,2020-10-30 20:02:48
3510,26778,1,E,2992,C,T,357,0.78,1,2020-10-30 20:02:48
3511,26777,1,D,4184,E,D,99,0.63,0,2020-10-30 20:02:48
3512,26776,0,E,3396,F,D,86,0.73,1,2020-10-30 20:02:48
3513,26775,0,A,2009,G,T,111,0.68,0,2020-10-30 20:02:48
3514,26774,0,A,3676,H,T,186,0.72,1,2020-10-30 20:02:48
3515,26773,1,A,3295,B,F,48,0.73,1,2020-10-30 20:02:48
3516,26772,1,B,2530,A,T,175,0.68,0,2020-10-30 20:02:48
3517,26771,1,B,4570,J,D,24,0.64,0,2020-10-30 20:02:48
3518,26770,1,A,2487,H,F,217,0.69,0,2020-10-30 20:02:48
3519,26769,0,D,1557,H,F,313,0.69,0,2020-10-30 20:02:48
3520,26768,1,D,1281,E,F,85,0.73,1,2020-10-30 20:02:48
3521,26767,1,D,1973,D,D,262,0.55,0,2020-10-30 20:02:48
3522,26766,1,D,2401,B,D,220,0.55,0,2020-10-30 20:02:48
3523,26765,0,C,2322,A,T,120,0.68,0,2020-10-30 20:02:48
3524,26764,0,B,1915,B,F,132,0.65,0,2020-10-30 20:02:48
3525,26763,1,A,1338,C,D,26,0.63,0,2020-10-30 20:02:48
3526,26762,0,C,1005,D,D,279,0.55,0,2020-10-30 20:02:48
3527,26761,0,D,4640,B,D,264,0.55,0,2020-10-30 20:02:48
3528,26760,1,B,2896,B,F,205,0.65,0,2020-10-30 20:02:48
3529,26759,0,B,4442,E,F,343,0.65,0,2020-10-30 20:02:48
3530,26758,0,E,4053,I,T,23,0.86,1,2020-10-30 20:02:48
3531,26757,1,D,4973,J,F,210,0.66,0,2020-10-30 20:02:48
3532,26756,1,A,1129,F,F,166,0.65,0,2020-10-30 20:02:48
3533,26755,1,E,4658,D,F,5,0.83,1,2020-10-30 20:02:48
3534,26754,1,A,2419,B,D,345,0.55,0,2020-10-30 20:02:48
3535,26753,0,C,2096,B,T,224,0.68,0,2020-10-30 20:02:48
3536,26752,0,A,2301,D,D,286,0.55,0,2020-10-30 20:02:48
3537,26751,0,B,4896,C,D,54,0.63,0,2020-10-30 20:02:48
3538,26750,1,B,1315,A,F,82,0.73,1,2020-10-30 20:02:48
3539,26749,1,B,3038,G,F,178,0.65,0,2020-10-30 20:02:48
3540,26748,0,E,2088,I,D,174,0.65,0,2020-10-30 20:02:48
3541,26747,0,A,3092,I,D,73,0.63,0,2020-10-30 20:02:48
3542,26746,0,B,3165,D,D,279,0.55,0,2020-10-30 20:02:48
3543,26745,0,B,2580,G,T,141,0.68,0,2020-10-30 20:02:48
3544,26744,1,C,3383,G,T,313,0.68,0,2020-10-30 20:02:48
3545,26743,1,C,2618,C,T,62,0.76,1,2020-10-30 20:02:48
3546,26742,0,A,2647,A,T,129,0.68,0,2020-10-30 20:02:48
3547,26741,1,A,3035,G,D,75,0.63,0,2020-10-30 20:02:48
3548,26740,1,D,1191,E,T,20,0.76,1,2020-10-30 20:02:48
3549,26739,0,C,2523,I,F,11,0.73,1,2020-10-30 20:02:48
3550,26738,1,D,2863,H,F,118,0.69,0,2020-10-30 20:02:48
3551,26737,0,B,3723,E,T,352,0.68,0,2020-10-30 20:02:48
3552,26736,1,C,1349,E,D,346,0.55,0,2020-10-30 20:02:48
3553,26735,1,C,2194,D,F,108,0.65,0,2020-10-30 20:02:48
3554,26734,0,D,3521,D,F,206,0.65,0,2020-10-30 20:02:48
3555,26733,0,E,2867,F,T,258,0.78,1,2020-10-30 20:02:48
3556,26732,1,C,1377,G,T,179,0.68,0,2020-10-30 20:02:48
3557,26731,0,B,2773,B,D,164,0.55,0,2020-10-30 20:02:48
3558,26730,1,B,3018,A,T,241,0.68,0,2020-10-30 20:02:48
3559,26729,1,A,3698,B,D,272,0.55,0,2020-10-30 20:02:48
3560,26728,1,E,3407,B,T,109,0.78,1,2020-10-30 20:02:48
3561,26727,0,E,4312,I,T,52,0.86,1,2020-10-30 20:02:48
3562,26726,1,D,4477,D,F,248,0.65,0,2020-10-30 20:02:48
3563,26725,0,D,4569,B,D,193,0.55,0,2020-10-30 20:02:48
3564,26724,0,E,3110,D,T,209,0.78,1,2020-10-30 20:02:48
3565,26723,0,B,4370,B,D,144,0.55,0,2020-10-30 20:02:48
3566,26722,0,A,3136,G,F,271,0.65,0,2020-10-30 20:02:48
3567,26721,1,E,4647,A,F,187,0.75,1,2020-10-30 20:02:48
3568,26720,1,D,4059,F,T,324,0.68,0,2020-10-30 20:02:48
3569,26719,0,E,4032,J,T,311,0.79,1,2020-10-30 20:02:48
3570,26718,0,E,4913,I,F,298,0.75,1,2020-10-30 20:02:48
3571,26717,1,E,1883,H,D,275,0.69,0,2020-10-30 20:02:48
3572,26716,1,C,4670,C,T,110,0.68,0,2020-10-30 20:02:48
3573,26715,0,C,1437,C,T,53,0.76,1,2020-10-30 20:02:48
3574,26714,0,A,3925,H,F,360,0.69,0,2020-10-30 20:02:48
3575,26713,0,B,1594,E,D,253,0.55,0,2020-10-30 20:02:48
3576,26712,0,B,2588,H,D,83,0.67,0,2020-10-30 20:02:48
3577,26711,0,D,2625,A,D,176,0.55,0,2020-10-30 20:02:48
3578,26710,1,C,3952,H,D,271,0.59,0,2020-10-30 20:02:48
3579,26709,1,E,2693,A,F,327,0.75,1,2020-10-30 20:02:48
3580,26708,1,B,3209,G,T,300,0.68,0,2020-10-30 20:02:48
3581,26707,1,E,4688,D,F,40,0.83,1,2020-10-30 20:02:48
3582,26706,1,C,2982,I,F,0,0.73,1,2020-10-30 20:02:48
3583,26705,1,B,4566,A,F,281,0.65,0,2020-10-30 20:02:48
3584,26704,0,C,1259,D,F,57,0.73,1,2020-10-30 20:02:48
3585,26703,1,C,4389,E,T,169,0.68,0,2020-10-30 20:02:48
3586,26702,0,A,1970,I,T,306,0.68,0,2020-10-30 20:02:48
3587,26701,0,A,2596,E,F,62,0.73,1,2020-10-30 20:02:48
3588,26700,0,E,3991,J,F,323,0.76,1,2020-10-30 20:02:48
3589,26699,1,E,1800,B,D,309,0.65,0,2020-10-30 20:02:48
3590,26698,0,E,4911,F,D,354,0.65,0,2020-10-30 20:02:48
3591,26697,1,B,3098,E,D,143,0.55,0,2020-10-30 20:02:48
3592,26696,0,C,4474,G,T,243,0.68,0,2020-10-30 20:02:48
3593,26695,1,B,3202,D,T,223,0.68,0,2020-10-30 20:02:48
3594,26694,0,E,2622,J,T,233,0.79,1,2020-10-30 20:02:48
3595,26693,0,A,3079,B,F,41,0.73,1,2020-10-30 20:02:48
3596,26692,1,C,2126,G,D,363,0.55,0,2020-10-30 20:02:48
3597,26691,1,A,4032,F,D,13,0.63,0,2020-10-30 20:02:48
3598,26690,1,D,3147,I,F,347,0.65,0,2020-10-30 20:02:48
3599,26689,1,A,2794,D,D,208,0.55,0,2020-10-30 20:02:48
3600,26688,0,A,4575,H,F,101,0.69,0,2020-10-30 20:02:48
